datePk;dateId;dateYear;dateYearISO;dateMonthYear;dateWeekYearISO;dateQuarterYear;dateMonth;dateDay;dateDaySuffix;dateWeekDay;dateWeekDayName;dateWeekDayNameShort;dateWeekDayNameFirstLetter;dateDayOfYear;dateWeekOfMonth;dateWeekOfYear;dateWeekOfYearISO;dateMonthName;dateMonthNameShort;dateMonthNameFirstLetter;dateQuarter;dateQuarterName;dateQuarterShort;dateIsWeekend;dateIsHolidayInd;dateWeekDayStartsMonday;dateWeekDayNamePL;dateMonthNamePL;dateWeekOfYearStartsMonday;firstDayWorkBefore;firstDayWorkAfter;firstDayNoHolidayNoSaturdayAfter;firstDayNoHolidayNoSundayAfter;firstDayNoHolidayNoSaturdayAfterData;firstDayNoSaturdayNoHolidayOrSundayHolidayName;firstDayNoSaturdayNoHolidayOrSundayHolidayIsHoliday;firstDayNoSaturdayNoHolidayOrSundayHoliday;isThuHolyday;isFriHolyday;isSatHolyday;isWeekendParcelServiceBreakInd;courierBillingPeriodDateFk;courierBillingPeriodStartDateFk;courierBillingPeriodEndDateFk;xlsDate;dwhDateFrom;dwhDateTo;dwhCurrRec;dwhAuditCd;dwhAuditCp;dwhAuditMd;dwhAuditMp
20201123;2020-11-23;2020;2020;11.2020;T48-2020;Q4-2020;11;23;rd;2;Monday;MON;M;328;4;48;48;November;NOV;N;4;Fourth;Qtr 4;0;0;1;Poniedziałek;Listopad;48;20201120;20201124;20201124;20201124;20201124;TUE;0;20201124;0;0;0;NULL;20201116;20201116;20201130;44158;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210310;2021-03-10;2021;2021;03.2021;T10-2021;Q1-2021;3;10;th;4;Wednesday;WED;W;69;2;11;10;March;MAR;M;1;First;Qtr 1;0;0;3;Środa;Marzec;11;20210309;20210311;20210311;20210311;20210311;THU;0;20210311;0;0;0;0;20210301;20210301;20210315;44265;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200626;2020-06-26;2020;2020;06.2020;T26-2020;Q2-2020;6;26;th;6;Friday;FRI;F;178;4;26;26;June;JUN;J;2;Second;Qtr 2;0;0;5;Piątek;Czerwiec;26;20200625;20200629;20200628;20200627;20200628;SUN;0;20200628;0;0;0;NULL;20200616;20200616;20200630;44008;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200727;2020-07-27;2020;2020;07.2020;T31-2020;Q3-2020;7;27;th;2;Monday;MON;M;209;5;31;31;July;JUL;J;3;Third;Qtr 3;0;0;1;Poniedziałek;Lipiec;31;20200724;20200728;20200728;20200728;20200728;TUE;0;20200728;0;0;0;NULL;20200716;20200716;20200731;44039;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20201010;2020-10-10;2020;2020;10.2020;T41-2020;Q4-2020;10;10;th;7;Saturday;SAT;S;284;2;41;41;October;OCT;O;4;Fourth;Qtr 4;1;0;6;Sobota;Październik;41;20201009;20201012;20201011;20201012;20201011;SUN;0;20201011;0;0;0;NULL;20201001;20201001;20201015;44114;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210405;2021-04-05;2021;2021;04.2021;T14-2021;Q2-2021;4;5;th;2;Monday;MON;M;95;2;15;14;April;APR;A;2;Second;Qtr 2;0;1;1;Poniedziałek;Kwiecień;15;20210402;20210406;20210406;20210406;20210406;TUE;0;20210406;0;0;0;0;20210401;20210401;20210415;44291;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20201012;2020-10-12;2020;2020;10.2020;T42-2020;Q4-2020;10;12;th;2;Monday;MON;M;286;3;42;42;October;OCT;O;4;Fourth;Qtr 4;0;0;1;Poniedziałek;Październik;42;20201009;20201013;20201013;20201013;20201013;TUE;0;20201013;0;0;0;NULL;20201001;20201001;20201015;44116;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200624;2020-06-24;2020;2020;06.2020;T26-2020;Q2-2020;6;24;th;4;Wednesday;WED;W;176;4;26;26;June;JUN;J;2;Second;Qtr 2;0;0;3;Środa;Czerwiec;26;20200623;20200625;20200625;20200625;20200625;THU;0;20200625;0;0;0;NULL;20200616;20200616;20200630;44006;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20201201;2020-12-01;2020;2020;12.2020;T49-2020;Q4-2020;12;1;st;3;Tuesday;TUE;T;336;1;49;49;December;DEC;D;4;Fourth;Qtr 4;0;0;2;Wtorek;Grudzień;49;20201130;20201202;20201202;20201202;20201202;WED;0;20201202;0;0;0;NULL;20201201;20201201;20201215;44166;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220210;2022-02-10;2022;2022;02.2022;T6-2022;Q1-2022;2;10;th;5;Thursday;THU;T;41;2;7;6;February;FEB;F;1;First;Qtr 1;0;0;4;Czwartek;Luty;7;20220209;20220211;20220211;20220211;20220211;FRI;0;20220211;0;0;0;0;20220201;20220201;20220215;44602;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220610;2022-06-10;2022;2022;06.2022;T23-2022;Q2-2022;6;10;th;6;Friday;FRI;F;161;2;24;23;June;JUN;J;2;Second;Qtr 2;0;0;5;Piątek;Czerwiec;24;20220609;20220613;20220612;20220611;20220612;SUN;0;20220612;0;0;0;0;20220601;20220601;20220615;44722;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230413;2023-04-13;2023;2023;04.2023;T15-2023;Q2-2023;4;13;th;5;Thursday;THU;T;103;3;15;15;April;APR;A;2;Second;Qtr 2;0;0;4;Czwartek;Kwiecień;16;20230412;20230414;20230414;20230414;20230414;FRI;0;20230414;0;0;0;0;20230401;20230401;20230415;45029;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20231116;2023-11-16;2023;2023;11.2023;T46-2023;Q4-2023;11;16;th;5;Thursday;THU;T;320;3;46;46;November;NOV;N;4;Fourth;Qtr 4;0;0;4;Czwartek;Listopad;47;20231115;20231117;20231117;20231117;20231117;FRI;0;20231117;0;0;0;0;20231116;20231116;20231130;45246;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230612;2023-06-12;2023;2023;06.2023;T24-2023;Q2-2023;6;12;th;2;Monday;MON;M;163;3;24;24;June;JUN;J;2;Second;Qtr 2;0;0;1;Poniedziałek;Czerwiec;25;20230609;20230613;20230613;20230613;20230613;TUE;0;20230613;0;0;0;0;20230601;20230601;20230615;45089;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230616;2023-06-16;2023;2023;06.2023;T24-2023;Q2-2023;6;16;th;6;Friday;FRI;F;167;3;24;24;June;JUN;J;2;Second;Qtr 2;0;0;5;Piątek;Czerwiec;25;20230615;20230619;20230618;20230617;20230618;SUN;0;20230618;0;0;0;0;20230616;20230616;20230630;45093;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230930;2023-09-30;2023;2023;09.2023;T39-2023;Q3-2023;9;30;th;7;Saturday;SAT;S;273;5;39;39;September;SEP;S;3;Third;Qtr 3;1;0;6;Sobota;Wrzesień;40;20230929;20231002;20231001;20231002;20231001;SUN;0;20231001;0;0;0;0;20230916;20230916;20230930;45199;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230509;2023-05-09;2023;2023;05.2023;T19-2023;Q2-2023;5;9;th;3;Tuesday;TUE;T;129;2;19;19;May;MAY;M;2;Second;Qtr 2;0;0;2;Wtorek;Maj;20;20230508;20230510;20230510;20230510;20230510;WED;0;20230510;0;0;0;0;20230501;20230501;20230515;45055;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230415;2023-04-15;2023;2023;04.2023;T15-2023;Q2-2023;4;15;th;7;Saturday;SAT;S;105;3;15;15;April;APR;A;2;Second;Qtr 2;1;0;6;Sobota;Kwiecień;16;20230414;20230417;20230416;20230417;20230416;SUN;0;20230416;0;0;0;0;20230401;20230401;20230415;45031;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20221116;2022-11-16;2022;2022;11.2022;T46-2022;Q4-2022;11;16;th;4;Wednesday;WED;W;320;3;47;46;November;NOV;N;4;Fourth;Qtr 4;0;0;3;Środa;Listopad;47;20221115;20221117;20221117;20221117;20221117;THU;0;20221117;0;0;0;0;20221116;20221116;20221130;44881;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220509;2022-05-09;2022;2022;05.2022;T19-2022;Q2-2022;5;9;th;2;Monday;MON;M;129;2;20;19;May;MAY;M;2;Second;Qtr 2;0;0;1;Poniedziałek;Maj;20;20220506;20220510;20220510;20220510;20220510;TUE;0;20220510;0;0;0;0;20220501;20220501;20220515;44690;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220903;2022-09-03;2022;2022;09.2022;T35-2022;Q3-2022;9;3;rd;7;Saturday;SAT;S;246;1;36;35;September;SEP;S;3;Third;Qtr 3;1;0;6;Sobota;Wrzesień;36;20220902;20220905;20220904;20220905;20220904;SUN;0;20220904;0;0;0;0;20220901;20220901;20220915;44807;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20221017;2022-10-17;2022;2022;10.2022;T42-2022;Q4-2022;10;17;th;2;Monday;MON;M;290;4;43;42;October;OCT;O;4;Fourth;Qtr 4;0;0;1;Poniedziałek;Październik;43;20221014;20221018;20221018;20221018;20221018;TUE;0;20221018;0;0;0;0;20221016;20221016;20221031;44851;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20221026;2022-10-26;2022;2022;10.2022;T43-2022;Q4-2022;10;26;th;4;Wednesday;WED;W;299;5;44;43;October;OCT;O;4;Fourth;Qtr 4;0;0;3;Środa;Październik;44;20221025;20221027;20221027;20221027;20221027;THU;0;20221027;0;0;0;0;20221016;20221016;20221031;44860;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220122;2022-01-22;2022;2022;01.2022;T3-2022;Q1-2022;1;22;nd;7;Saturday;SAT;S;22;4;4;3;January;JAN;J;1;First;Qtr 1;1;0;6;Sobota;Styczeń;4;20220121;20220124;20220123;20220124;20220123;SUN;0;20220123;0;0;0;0;20220116;20220116;20220131;44583;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220429;2022-04-29;2022;2022;04.2022;T17-2022;Q2-2022;4;29;th;6;Friday;FRI;F;119;5;18;17;April;APR;A;2;Second;Qtr 2;0;0;5;Piątek;Kwiecień;18;20220428;20220502;20220502;20220430;20220502;SUN;1;20220501;0;0;0;0;20220416;20220416;20220430;44680;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210521;2021-05-21;2021;2021;05.2021;T20-2021;Q2-2021;5;21;st;6;Friday;FRI;F;141;4;21;20;May;MAY;M;2;Second;Qtr 2;0;0;5;Piątek;Maj;21;20210520;20210524;20210524;20210522;20210524;SUN;1;20210523;0;0;0;0;20210516;20210516;20210531;44337;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200324;2020-03-24;2020;2020;03.2020;T13-2020;Q1-2020;3;24;th;3;Tuesday;TUE;T;84;4;13;13;March;MAR;M;1;First;Qtr 1;0;0;2;Wtorek;Marzec;13;20200323;20200325;20200325;20200325;20200325;WED;0;20200325;0;0;0;NULL;20200316;20200316;20200331;43914;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200914;2020-09-14;2020;2020;09.2020;T38-2020;Q3-2020;9;14;th;2;Monday;MON;M;258;3;38;38;September;SEP;S;3;Third;Qtr 3;0;0;1;Poniedziałek;Wrzesień;38;20200911;20200915;20200915;20200915;20200915;TUE;0;20200915;0;0;0;NULL;20200901;20200901;20200915;44088;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20211208;2021-12-08;2021;2021;12.2021;T49-2021;Q4-2021;12;8;th;4;Wednesday;WED;W;342;2;50;49;December;DEC;D;4;Fourth;Qtr 4;0;0;3;Środa;Grudzień;50;20211207;20211209;20211209;20211209;20211209;THU;0;20211209;0;0;0;0;20211201;20211201;20211215;44538;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200623;2020-06-23;2020;2020;06.2020;T26-2020;Q2-2020;6;23;rd;3;Tuesday;TUE;T;175;4;26;26;June;JUN;J;2;Second;Qtr 2;0;0;2;Wtorek;Czerwiec;26;20200622;20200624;20200624;20200624;20200624;WED;0;20200624;0;0;0;NULL;20200616;20200616;20200630;44005;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210415;2021-04-15;2021;2021;04.2021;T15-2021;Q2-2021;4;15;th;5;Thursday;THU;T;105;3;16;15;April;APR;A;2;Second;Qtr 2;0;0;4;Czwartek;Kwiecień;16;20210414;20210416;20210416;20210416;20210416;FRI;0;20210416;0;0;0;0;20210401;20210401;20210415;44301;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210423;2021-04-23;2021;2021;04.2021;T16-2021;Q2-2021;4;23;rd;6;Friday;FRI;F;113;4;17;16;April;APR;A;2;Second;Qtr 2;0;0;5;Piątek;Kwiecień;17;20210422;20210426;20210425;20210424;20210425;SUN;0;20210425;0;0;0;0;20210416;20210416;20210430;44309;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200819;2020-08-19;2020;2020;08.2020;T34-2020;Q3-2020;8;19;th;4;Wednesday;WED;W;232;4;34;34;August;AUG;A;3;Third;Qtr 3;0;0;3;Środa;Sierpień;34;20200818;20200820;20200820;20200820;20200820;THU;0;20200820;0;0;0;NULL;20200816;20200816;20200831;44062;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210627;2021-06-27;2021;2021;06.2021;T25-2021;Q2-2021;6;27;th;1;Sunday;SUN;S;178;5;27;25;June;JUN;J;2;Second;Qtr 2;1;0;7;Niedziela;Czerwiec;26;20210625;20210628;20210628;20210628;20210628;MON;0;20210628;0;0;0;0;20210616;20210616;20210630;44374;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200211;2020-02-11;2020;2020;02.2020;T7-2020;Q1-2020;2;11;th;3;Tuesday;TUE;T;42;3;7;7;February;FEB;F;1;First;Qtr 1;0;0;2;Wtorek;Luty;7;20200210;20200212;20200212;20200212;20200212;WED;0;20200212;0;0;0;NULL;20200201;20200201;20200215;43872;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200213;2020-02-13;2020;2020;02.2020;T7-2020;Q1-2020;2;13;th;5;Thursday;THU;T;44;3;7;7;February;FEB;F;1;First;Qtr 1;0;0;4;Czwartek;Luty;7;20200212;20200214;20200214;20200214;20200214;FRI;0;20200214;0;0;0;NULL;20200201;20200201;20200215;43874;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200515;2020-05-15;2020;2020;05.2020;T20-2020;Q2-2020;5;15;th;6;Friday;FRI;F;136;3;20;20;May;MAY;M;2;Second;Qtr 2;0;0;5;Piątek;Maj;20;20200514;20200518;20200517;20200516;20200517;SUN;0;20200517;0;0;0;NULL;20200501;20200501;20200515;43966;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20211221;2021-12-21;2021;2021;12.2021;T51-2021;Q4-2021;12;21;st;3;Tuesday;TUE;T;355;4;52;51;December;DEC;D;4;Fourth;Qtr 4;0;0;2;Wtorek;Grudzień;52;20211220;20211222;20211222;20211222;20211222;WED;0;20211222;0;0;0;0;20211216;20211216;20211231;44551;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200229;2020-02-29;2020;2020;02.2020;T9-2020;Q1-2020;2;29;th;7;Saturday;SAT;S;60;5;9;9;February;FEB;F;1;First;Qtr 1;1;0;6;Sobota;Luty;9;20200228;20200302;20200301;20200302;20200301;SUN;0;20200301;0;0;0;NULL;20200216;20200216;20200229;43890;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200614;2020-06-14;2020;2020;06.2020;T24-2020;Q2-2020;6;14;th;1;Sunday;SUN;S;166;3;25;24;June;JUN;J;2;Second;Qtr 2;1;0;7;Niedziela;Czerwiec;24;20200612;20200615;20200615;20200615;20200615;MON;0;20200615;0;0;0;NULL;20200601;20200601;20200615;43996;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20211126;2021-11-26;2021;2021;11.2021;T47-2021;Q4-2021;11;26;th;6;Friday;FRI;F;330;4;48;47;November;NOV;N;4;Fourth;Qtr 4;0;0;5;Piątek;Listopad;48;20211125;20211129;20211128;20211127;20211128;SUN;0;20211128;0;0;0;0;20211116;20211116;20211130;44526;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20231125;2023-11-25;2023;2023;11.2023;T47-2023;Q4-2023;11;25;th;7;Saturday;SAT;S;329;4;47;47;November;NOV;N;4;Fourth;Qtr 4;1;0;6;Sobota;Listopad;48;20231124;20231127;20231126;20231127;20231126;SUN;0;20231126;0;0;0;0;20231116;20231116;20231130;45255;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230716;2023-07-16;2023;2023;07.2023;T28-2023;Q3-2023;7;16;th;1;Sunday;SUN;S;197;4;29;28;July;JUL;J;3;Third;Qtr 3;1;0;7;Niedziela;Lipiec;29;20230714;20230717;20230717;20230717;20230717;MON;0;20230717;0;0;0;0;20230716;20230716;20230731;45123;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230828;2023-08-28;2023;2023;08.2023;T35-2023;Q3-2023;8;28;th;2;Monday;MON;M;240;5;35;35;August;AUG;A;3;Third;Qtr 3;0;0;1;Poniedziałek;Sierpień;36;20230825;20230829;20230829;20230829;20230829;TUE;0;20230829;0;0;0;0;20230816;20230816;20230831;45166;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230724;2023-07-24;2023;2023;07.2023;T30-2023;Q3-2023;7;24;th;2;Monday;MON;M;205;5;30;30;July;JUL;J;3;Third;Qtr 3;0;0;1;Poniedziałek;Lipiec;31;20230721;20230725;20230725;20230725;20230725;TUE;0;20230725;0;0;0;0;20230716;20230716;20230731;45131;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200815;2020-08-15;2020;2020;08.2020;T33-2020;Q3-2020;8;15;th;7;Saturday;SAT;S;228;3;33;33;August;AUG;A;3;Third;Qtr 3;1;1;6;Sobota;Sierpień;33;20200814;20200817;20200816;20200817;20200816;SUN;0;20200816;0;0;1;NULL;20200801;20200801;20200815;44058;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230524;2023-05-24;2023;2023;05.2023;T21-2023;Q2-2023;5;24;th;4;Wednesday;WED;W;144;4;21;21;May;MAY;M;2;Second;Qtr 2;0;0;3;Środa;Maj;22;20230523;20230525;20230525;20230525;20230525;THU;0;20230525;0;0;0;0;20230516;20230516;20230531;45070;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230726;2023-07-26;2023;2023;07.2023;T30-2023;Q3-2023;7;26;th;4;Wednesday;WED;W;207;5;30;30;July;JUL;J;3;Third;Qtr 3;0;0;3;Środa;Lipiec;31;20230725;20230727;20230727;20230727;20230727;THU;0;20230727;0;0;0;0;20230716;20230716;20230731;45133;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20231101;2023-11-01;2023;2023;11.2023;T44-2023;Q4-2023;11;1;st;4;Wednesday;WED;W;305;1;44;44;November;NOV;N;4;Fourth;Qtr 4;0;1;3;Środa;Listopad;45;20231031;20231102;20231102;20231102;20231102;THU;0;20231102;0;0;0;0;20231101;20231101;20231115;45231;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20231215;2023-12-15;2023;2023;12.2023;T50-2023;Q4-2023;12;15;th;6;Friday;FRI;F;349;3;50;50;December;DEC;D;4;Fourth;Qtr 4;0;0;5;Piątek;Grudzień;51;20231214;20231218;20231217;20231216;20231217;SUN;0;20231217;0;0;0;0;20231201;20231201;20231215;45275;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230719;2023-07-19;2023;2023;07.2023;T29-2023;Q3-2023;7;19;th;4;Wednesday;WED;W;200;4;29;29;July;JUL;J;3;Third;Qtr 3;0;0;3;Środa;Lipiec;30;20230718;20230720;20230720;20230720;20230720;THU;0;20230720;0;0;0;0;20230716;20230716;20230731;45126;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230815;2023-08-15;2023;2023;08.2023;T33-2023;Q3-2023;8;15;th;3;Tuesday;TUE;T;227;3;33;33;August;AUG;A;3;Third;Qtr 3;0;1;2;Wtorek;Sierpień;34;20230814;20230816;20230816;20230816;20230816;WED;0;20230816;0;0;0;0;20230801;20230801;20230815;45153;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220505;2022-05-05;2022;2022;05.2022;T18-2022;Q2-2022;5;5;th;5;Thursday;THU;T;125;1;19;18;May;MAY;M;2;Second;Qtr 2;0;0;4;Czwartek;Maj;19;20220504;20220506;20220506;20220506;20220506;FRI;0;20220506;0;0;0;0;20220501;20220501;20220515;44686;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220511;2022-05-11;2022;2022;05.2022;T19-2022;Q2-2022;5;11;th;4;Wednesday;WED;W;131;2;20;19;May;MAY;M;2;Second;Qtr 2;0;0;3;Środa;Maj;20;20220510;20220512;20220512;20220512;20220512;THU;0;20220512;0;0;0;0;20220501;20220501;20220515;44692;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20221128;2022-11-28;2022;2022;11.2022;T48-2022;Q4-2022;11;28;th;2;Monday;MON;M;332;5;49;48;November;NOV;N;4;Fourth;Qtr 4;0;0;1;Poniedziałek;Listopad;49;20221125;20221129;20221129;20221129;20221129;TUE;0;20221129;0;0;0;0;20221116;20221116;20221130;44893;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20221213;2022-12-13;2022;2022;12.2022;T50-2022;Q4-2022;12;13;th;3;Tuesday;TUE;T;347;3;51;50;December;DEC;D;4;Fourth;Qtr 4;0;0;2;Wtorek;Grudzień;51;20221212;20221214;20221214;20221214;20221214;WED;0;20221214;0;0;0;0;20221201;20221201;20221215;44908;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220808;2022-08-08;2022;2022;08.2022;T32-2022;Q3-2022;8;8;th;2;Monday;MON;M;220;2;33;32;August;AUG;A;3;Third;Qtr 3;0;0;1;Poniedziałek;Sierpień;33;20220805;20220809;20220809;20220809;20220809;TUE;0;20220809;0;0;0;0;20220801;20220801;20220815;44781;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220630;2022-06-30;2022;2022;06.2022;T26-2022;Q2-2022;6;30;th;5;Thursday;THU;T;181;5;27;26;June;JUN;J;2;Second;Qtr 2;0;0;4;Czwartek;Czerwiec;27;20220629;20220701;20220701;20220701;20220701;FRI;0;20220701;0;0;0;0;20220616;20220616;20220630;44742;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220826;2022-08-26;2022;2022;08.2022;T34-2022;Q3-2022;8;26;th;6;Friday;FRI;F;238;4;35;34;August;AUG;A;3;Third;Qtr 3;0;0;5;Piątek;Sierpień;35;20220825;20220829;20220828;20220827;20220828;SUN;0;20220828;0;0;0;0;20220816;20220816;20220831;44799;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220226;2022-02-26;2022;2022;02.2022;T8-2022;Q1-2022;2;26;th;7;Saturday;SAT;S;57;4;9;8;February;FEB;F;1;First;Qtr 1;1;0;6;Sobota;Luty;9;20220225;20220228;20220227;20220228;20220227;SUN;0;20220227;0;0;0;0;20220216;20220216;20220228;44618;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220501;2022-05-01;2022;2022;05.2022;T17-2022;Q2-2022;5;1;st;1;Sunday;SUN;S;121;1;19;17;May;MAY;M;2;Second;Qtr 2;1;1;7;Niedziela;Maj;18;20220429;20220502;20220502;20220502;20220502;MON;0;20220502;0;0;0;0;20220501;20220501;20220515;44682;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220718;2022-07-18;2022;2022;07.2022;T29-2022;Q3-2022;7;18;th;2;Monday;MON;M;199;4;30;29;July;JUL;J;3;Third;Qtr 3;0;0;1;Poniedziałek;Lipiec;30;20220715;20220719;20220719;20220719;20220719;TUE;0;20220719;0;0;0;0;20220716;20220716;20220731;44760;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20221101;2022-11-01;2022;2022;11.2022;T44-2022;Q4-2022;11;1;st;3;Tuesday;TUE;T;305;1;45;44;November;NOV;N;4;Fourth;Qtr 4;0;1;2;Wtorek;Listopad;45;20221031;20221102;20221102;20221102;20221102;WED;0;20221102;0;0;0;0;20221101;20221101;20221115;44866;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20221126;2022-11-26;2022;2022;11.2022;T47-2022;Q4-2022;11;26;th;7;Saturday;SAT;S;330;4;48;47;November;NOV;N;4;Fourth;Qtr 4;1;0;6;Sobota;Listopad;48;20221125;20221128;20221127;20221128;20221127;SUN;0;20221127;0;0;0;0;20221116;20221116;20221130;44891;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
